image,binary_label,split
extracted_images/train/000552.png,1,train
extracted_images/train/000553.png,1,train
extracted_images/train/000554.png,1,train
extracted_images/train/000555.png,0,train
extracted_images/train/000556.png,0,train
extracted_images/train/000557.png,1,train
extracted_images/train/000558.png,1,train
extracted_images/train/000559.png,0,train
extracted_images/train/000560.png,0,train
extracted_images/train/000561.png,1,train
extracted_images/train/000562.png,0,train
extracted_images/train/000563.png,1,train
extracted_images/train/000564.png,0,train
extracted_images/train/000565.png,1,train
extracted_images/train/000566.png,1,train
extracted_images/train/000567.png,0,train
extracted_images/train/000568.png,0,train
extracted_images/train/000569.png,0,train
extracted_images/train/000570.png,0,train
extracted_images/train/000571.png,1,train
extracted_images/train/000572.png,1,train
extracted_images/train/000573.png,1,train
extracted_images/train/000574.png,0,train
extracted_images/train/000575.png,1,train
extracted_images/train/000576.png,0,train
extracted_images/train/000577.png,1,train
extracted_images/train/000578.png,1,train
extracted_images/train/000579.png,1,train
extracted_images/train/000580.png,1,train
extracted_images/train/000581.png,1,train
extracted_images/train/000582.png,1,train
extracted_images/train/000583.png,1,train
extracted_images/train/000584.png,1,train
extracted_images/train/000585.png,0,train
extracted_images/train/000586.png,1,train
extracted_images/train/000587.png,0,train
extracted_images/train/000588.png,0,train
extracted_images/train/000589.png,0,train
extracted_images/train/000590.png,0,train
extracted_images/train/000591.png,1,train
extracted_images/train/000592.png,0,train
extracted_images/train/000593.png,0,train
extracted_images/train/000594.png,0,train
extracted_images/train/000595.png,0,train
extracted_images/train/000596.png,0,train
extracted_images/train/000597.png,1,train
extracted_images/train/000598.png,0,train
extracted_images/train/000599.png,0,train
extracted_images/train/000600.png,1,train
extracted_images/train/000601.png,0,train
extracted_images/train/000602.png,0,train
extracted_images/train/000603.png,1,train
extracted_images/train/000604.png,0,train
extracted_images/train/000605.png,1,train
extracted_images/train/000606.png,1,train
extracted_images/train/000607.png,0,train
extracted_images/train/000608.png,0,train
extracted_images/train/000609.png,0,train
extracted_images/train/000610.png,0,train
extracted_images/train/000611.png,1,train
extracted_images/train/000612.png,1,train
extracted_images/train/000613.png,1,train
extracted_images/train/000614.png,0,train
extracted_images/train/000615.png,1,train
extracted_images/train/000616.png,0,train
extracted_images/train/000617.png,0,train
extracted_images/train/000618.png,0,train
extracted_images/train/000619.png,1,train
extracted_images/train/000620.png,0,train
extracted_images/train/000621.png,1,train
extracted_images/train/000622.png,1,train
extracted_images/train/000623.png,1,train
extracted_images/train/000624.png,1,train
extracted_images/train/000625.png,1,train
extracted_images/train/000626.png,1,train
extracted_images/train/000627.png,0,train
extracted_images/train/000628.png,0,train
extracted_images/train/000629.png,1,train
extracted_images/train/000630.png,0,train
extracted_images/train/000631.png,0,train
extracted_images/train/000632.png,1,train
extracted_images/train/000633.png,1,train
extracted_images/train/000634.png,1,train
extracted_images/train/000635.png,0,train
extracted_images/train/000636.png,0,train
extracted_images/train/000637.png,1,train
extracted_images/train/000638.png,0,train
extracted_images/train/000639.png,0,train
extracted_images/train/000640.png,1,train
extracted_images/train/000641.png,1,train
extracted_images/train/000642.png,1,train
extracted_images/train/000643.png,1,train
extracted_images/train/000644.png,0,train
extracted_images/train/000645.png,0,train
extracted_images/train/000646.png,0,train
extracted_images/train/000647.png,1,train
extracted_images/train/000648.png,0,train
extracted_images/train/000649.png,1,train
extracted_images/train/000650.png,0,train
extracted_images/train/000651.png,0,train
extracted_images/train/000652.png,1,train
extracted_images/train/000653.png,1,train
extracted_images/train/000654.png,0,train
extracted_images/train/000655.png,1,train
extracted_images/train/000656.png,0,train
extracted_images/train/000657.png,1,train
extracted_images/train/000658.png,0,train
extracted_images/train/000659.png,0,train
extracted_images/train/000660.png,0,train
extracted_images/train/000661.png,1,train
extracted_images/train/000662.png,0,train
extracted_images/train/000663.png,0,train
extracted_images/train/000664.png,0,train
extracted_images/train/000665.png,1,train
extracted_images/train/000666.png,1,train
extracted_images/train/000667.png,1,train
extracted_images/train/000668.png,0,train
extracted_images/train/000669.png,0,train
extracted_images/train/000670.png,0,train
extracted_images/train/000671.png,0,train
extracted_images/train/000672.png,1,train
extracted_images/train/000673.png,1,train
extracted_images/train/000674.png,0,train
extracted_images/train/000675.png,0,train
extracted_images/train/000676.png,1,train
extracted_images/train/000677.png,1,train
extracted_images/train/000678.png,0,train
extracted_images/train/000679.png,1,train
extracted_images/train/000680.png,0,train
extracted_images/train/000681.png,0,train
extracted_images/train/000682.png,1,train
extracted_images/train/000683.png,0,train
extracted_images/train/000684.png,1,train
extracted_images/train/000685.png,0,train
extracted_images/train/000686.png,0,train
extracted_images/train/000687.png,0,train
extracted_images/train/000688.png,0,train
extracted_images/train/000689.png,0,train
extracted_images/train/000690.png,0,train
extracted_images/train/000691.png,0,train
extracted_images/train/000692.png,0,train
extracted_images/train/000693.png,1,train
extracted_images/train/000694.png,0,train
extracted_images/train/000695.png,0,train
extracted_images/train/000696.png,0,train
extracted_images/train/000697.png,1,train
extracted_images/train/000698.png,0,train
extracted_images/train/000699.png,1,train
extracted_images/train/000700.png,1,train
extracted_images/train/000701.png,0,train
extracted_images/train/000702.png,0,train
extracted_images/train/000703.png,0,train
extracted_images/train/000704.png,1,train
extracted_images/train/000705.png,0,train
extracted_images/train/000706.png,0,train
extracted_images/train/000707.png,0,train
extracted_images/train/000708.png,1,train
extracted_images/train/000709.png,1,train
extracted_images/train/000710.png,0,train
extracted_images/train/000711.png,1,train
extracted_images/train/000712.png,0,train
extracted_images/train/000713.png,1,train
extracted_images/train/000714.png,0,train
extracted_images/train/000715.png,0,train
extracted_images/train/000716.png,0,train
extracted_images/train/000717.png,1,train
extracted_images/train/000718.png,0,train
extracted_images/train/000719.png,1,train
extracted_images/train/000720.png,0,train
extracted_images/train/000721.png,0,train
extracted_images/train/000722.png,1,train
extracted_images/train/000723.png,1,train
extracted_images/train/000724.png,0,train
extracted_images/train/000725.png,1,train
extracted_images/train/000726.png,1,train
extracted_images/train/000727.png,0,train
extracted_images/train/000728.png,1,train
extracted_images/train/000729.png,1,train
extracted_images/train/000730.png,0,train
extracted_images/train/000731.png,0,train
extracted_images/train/000732.png,0,train
extracted_images/train/000733.png,0,train
extracted_images/train/000734.png,0,train
extracted_images/train/000735.png,0,train
extracted_images/train/000736.png,0,train
extracted_images/train/000737.png,1,train
extracted_images/train/000738.png,0,train
extracted_images/train/000739.png,1,train
extracted_images/train/000740.png,1,train
extracted_images/train/000741.png,1,train
extracted_images/train/000742.png,0,train
extracted_images/train/000743.png,1,train
extracted_images/train/000744.png,1,train
extracted_images/train/000745.png,1,train
extracted_images/train/000746.png,0,train
extracted_images/train/000747.png,1,train
extracted_images/train/000748.png,1,train
extracted_images/train/000749.png,1,train
extracted_images/train/000750.png,0,train
extracted_images/train/000751.png,1,train
extracted_images/train/000752.png,1,train
extracted_images/train/000753.png,1,train
extracted_images/train/000754.png,0,train
extracted_images/train/000755.png,1,train
extracted_images/train/000756.png,0,train
extracted_images/train/000757.png,1,train
extracted_images/train/000758.png,1,train
extracted_images/train/000759.png,0,train
extracted_images/train/000760.png,1,train
extracted_images/train/000761.png,1,train
extracted_images/train/000762.png,1,train
extracted_images/train/000763.png,1,train
extracted_images/train/000764.png,0,train
extracted_images/train/000765.png,1,train
extracted_images/train/000766.png,1,train
extracted_images/train/000767.png,1,train
extracted_images/train/000768.png,0,train
extracted_images/train/000769.png,1,train
extracted_images/train/000770.png,0,train
extracted_images/train/000771.png,0,train
extracted_images/train/000772.png,0,train
extracted_images/train/000773.png,1,train
extracted_images/train/000774.png,0,train
extracted_images/train/000775.png,1,train
extracted_images/train/000776.png,0,train
extracted_images/train/000777.png,0,train
extracted_images/train/000778.png,1,train
extracted_images/train/000779.png,0,train
extracted_images/train/000780.png,0,train
extracted_images/train/000781.png,1,train
extracted_images/train/000782.png,0,train
extracted_images/train/000783.png,1,train
extracted_images/train/000784.png,0,train
extracted_images/train/000785.png,0,train
extracted_images/train/000786.png,1,train
extracted_images/train/000787.png,0,train
extracted_images/train/000788.png,0,train
extracted_images/train/000789.png,1,train
extracted_images/train/000790.png,1,train
extracted_images/train/000791.png,1,train
extracted_images/train/000792.png,0,train
extracted_images/train/000793.png,1,train
extracted_images/train/000794.png,1,train
extracted_images/train/000795.png,1,train
extracted_images/train/000796.png,0,train
extracted_images/train/000797.png,0,train
extracted_images/train/000798.png,1,train
extracted_images/train/000799.png,1,train
extracted_images/train/000800.png,1,train
extracted_images/train/000801.png,1,train
extracted_images/train/000802.png,1,train
extracted_images/train/000803.png,1,train
extracted_images/train/000804.png,1,train
extracted_images/train/000805.png,1,train
extracted_images/train/000806.png,1,train
extracted_images/train/000807.png,1,train
extracted_images/train/000808.png,1,train
extracted_images/train/000809.png,0,train
extracted_images/train/000810.png,0,train
extracted_images/train/000811.png,0,train
extracted_images/train/000812.png,1,train
extracted_images/train/000813.png,0,train
extracted_images/train/000814.png,0,train
extracted_images/train/000815.png,0,train
extracted_images/train/000816.png,1,train
extracted_images/train/000817.png,0,train
extracted_images/train/000818.png,0,train
extracted_images/train/000819.png,0,train
extracted_images/train/000820.png,1,train
extracted_images/train/000821.png,1,train
