image,label,split
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_026.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_027.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_028.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_029.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_030.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_031.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_032.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_033.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_034.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_035.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_036.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_037.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_038.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_039.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_040.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_041.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_042.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_043.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_044.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_045.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_046.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_047.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_048.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_049.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_050.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_051.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_052.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_053.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_054.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_055.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_056.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_057.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_058.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_059.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_060.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_061.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_062.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_063.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_064.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_065.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_066.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_067.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_068.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_069.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_070.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_071.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_072.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_073.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_074.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_075.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_076.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_077.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_078.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_079.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_080.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_081.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_082.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_083.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_084.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_085.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_086.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_087.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_088.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_089.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_090.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_091.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_092.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_093.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_094.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_095.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_096.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_097.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_098.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_099.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_100.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_101.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_102.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_103.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_104.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_105.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_106.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_107.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_108.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_109.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_110.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_111.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_112.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_113.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_114.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_115.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_116.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_117.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_118.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_119.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_120.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_121.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_122.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_123.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_124.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_125.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_126.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_127.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_128.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_129.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_130.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_131.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_132.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_133.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_134.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_135.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_136.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_137.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_138.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_139.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_140.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_141.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_142.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_143.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_144.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_145.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_146.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_147.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_148.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_149.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_150.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_151.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_152.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_153.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_154.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_155.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_156.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_157.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_158.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_159.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_160.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_161.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_162.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_163.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_164.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_165.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_166.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_167.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_168.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_169.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_170.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_171.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_172.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_173.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_174.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_175.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_176.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_177.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_178.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_179.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_180.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_181.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_182.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_183.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_184.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_185.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_186.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_187.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_188.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_189.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_190.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_191.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_192.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_193.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_194.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_195.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_196.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_197.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_198.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_199.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_200.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_201.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_202.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_203.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_204.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_205.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_206.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_207.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_208.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_209.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_210.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_211.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_212.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_213.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_214.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_215.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_216.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_217.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_218.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_219.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_220.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_221.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_222.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_223.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_224.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_225.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_226.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_227.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_228.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_229.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_230.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_231.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_232.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_233.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_234.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_235.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_236.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_237.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_238.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_239.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_240.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_241.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_242.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_243.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_244.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_245.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_246.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_247.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_248.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_249.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_250.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_251.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_252.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_253.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_254.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_255.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_256.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_257.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_258.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_259.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_260.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_261.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_262.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_263.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_264.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_265.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_266.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_267.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_268.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_269.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_270.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_271.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_272.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_273.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_274.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_275.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_276.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_277.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_278.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_279.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_280.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_281.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_282.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_283.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_284.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_285.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_286.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_287.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_288.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_289.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_290.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_291.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_292.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_293.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_294.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_295.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_296.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_297.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_298.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_299.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_300.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_301.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_302.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_303.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_304.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_305.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_306.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_307.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_308.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_309.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_310.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_311.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_312.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_313.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_314.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_315.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_316.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_317.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_318.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_319.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_320.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_321.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_322.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_323.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_324.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_325.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_326.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_327.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_328.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_329.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_330.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_331.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_332.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_333.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_334.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_335.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_336.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_337.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_338.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_339.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_340.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_341.jpg,0,test
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_342.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_343.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_344.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_345.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_346.jpg,0,train
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_347.jpg,0,val
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_348.jpg,0,val
