image,label
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/9dd1e3d3-9c8b-404d-8e6c-6d4d6192baf0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/267978a1-d81e-4830-b4ad-6ecc8fe53fe3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0a760b47-04dd-48d8-844b-cc5e64a75d36.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/18a296cc-368d-4aeb-ba43-a7c3a2ef1856.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b538ec9d-f014-44d9-9fbc-cb4057529fec.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3ba1715b-17df-4a7b-a5e1-aedc2c7e1cee.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a409493b-8f04-4012-a943-01dbc8a73c46.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/44b5f77b-4c20-4a2d-891e-efea8928cca5.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/cb03dc3e-2a3c-4c4e-868d-da429c3b1fba.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/e16e6a6e-997e-434c-af72-fc060a339efb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7891c5a6-cdce-45f6-8bc1-640b7ae16684.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a3ea33d9-38e5-42b4-b80d-27c53314539f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f63d3098-52f8-44c8-a9cf-bb9ede00bc0a.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/19c506a7-f4d8-4eb2-9ef0-713bce386abd.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/81ac6ac7-c4dd-4f5e-8f78-de3313ea76eb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/ba445ac6-c7a9-4830-959e-996f0f9bc095.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/92f87e6f-13ea-44b4-8e12-b46a55dbf802.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/65412a60-a917-432b-8de8-6bcacfa244e0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/169573d1-3c01-402d-ac1c-f7bdd2b40ced.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a8a16115-9c83-42c1-91f3-b2e0f06ccb99.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/90075aee-4dfa-4160-be1d-6f79b00e9268.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/bdfe65f6-edc1-4ecd-be37-e3bc0a479b19.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/676f29e1-df1c-43ac-abf8-0d65369fa671.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1dc9574a-12e8-4c3e-ab78-bad322e2fbcf.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0b15f9c7-53ce-4977-8b09-d1620f398861.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f2cb2d5f-156f-4dd8-957e-8d871464845e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b96da1c1-ceef-4839-815f-b21aa2c505b7.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/58320ab2-3a7f-416f-b76a-358915c6aff0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/30495978-77d1-4a97-9c86-117967a40da5.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/31eb0d4b-711d-494d-aa18-f77c3bb8683f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/456fbef9-2c43-4300-89c8-cd8d42c631a7.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/6cdaeffb-a0b9-43a7-a43e-ad247a2a740c.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/be7a8c26-3470-4da6-b85f-3e344748a5e1.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/9a81c29a-0cd9-4be3-a0a6-4098e0bddcbf.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/35faf05c-b52f-49ce-9281-b1f278a4ca80.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b247f7ea-40d9-4c0a-9f93-abc135683211.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/14f3a0ec-2806-4be1-9970-e50e9a681eac.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b2ed91b3-4972-404f-afdc-e9f97ea37b3b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/243d6e10-c501-4473-8325-4ef18e809c31.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/fe91eed2-c754-4d77-9de5-5be16f91596a.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a5a7cd36-64c5-44e5-9f4a-0753f846cac6.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/87e769b7-e967-4f5b-aca0-d98c760bcb3b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1f402fc7-1195-4ed8-8989-6332af15f2fa.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/84832e5f-c99b-43d0-a9c7-5f0997aa2cec.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a6a20a8b-46bf-4edb-bee3-368d97896d2d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/bc733903-94f3-4fe5-b91c-fb5e27c4781f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a20b6c52-9c6d-4ecf-8a5f-e4b410ebd8b0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d39daf74-5d84-49d5-96fa-ec9ce24f5a6b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1826f559-d564-40ac-af3d-029f5688e955.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/50a3d96a-8927-4f64-9537-06d205d946c7.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/656401a9-180d-4ae3-953f-753be045244d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d83ff986-6451-436b-b9ae-278fd8d0c3f4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/90778658-ac22-4b9b-9b18-fcdca8dfb5ac.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/02bd3e73-adac-40e7-a80a-16d8567b8929.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/359d8887-2aae-4dfc-a27d-f9b8e181712d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/05fc635d-8423-4727-a3f4-367f753ba279.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/90fe0d0d-57ed-4fed-9830-98ecf0c10996.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0484bad7-8e24-47be-9a16-86e861c67eee.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3d6143a3-b8d3-404f-9aee-5312d949546c.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f2c1335f-ab5f-4aa5-8bad-58dfa43f9dfe.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f9191c03-e841-45e4-b895-fab4ad0dad98.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/05fc4f81-db11-4af5-87da-f9fc2f752842.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7c947ca7-343a-48b8-9874-ec0865ed0a71.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/eb59e0e1-ea4a-41b8-a8d2-e1d68eb1c25f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5fea6b4b-3128-4c1d-a2c9-a4633f48a06e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/e1671946-3cfa-4055-9543-971fb1b4fdda.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f56ebdcc-c8c2-44b6-99f3-9186d3780e4e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f3304797-2c0c-4f0d-a84e-96f245785b3d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4ad93381-0db1-4a05-b0d9-fbd030375fd4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/dd681806-817d-4f14-b26c-f46b985d87b5.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/e7b06fd0-c8c7-4420-9789-b507ad3a0629.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/c2cd340e-398e-484b-97cc-e46c4e1c1d6d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1bba8a14-fd63-4e7f-9ec9-8a9c05b9d2c3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0bdacebc-6019-4aac-ae79-03d51e41279b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f3cfb0fe-e2a6-40e0-b151-cc1fafec89f0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/bb21a438-dae5-4112-8602-310e9e1146fb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/ea1c62c7-0f2c-4a9f-992e-855896716c03.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d5f77de2-0272-4195-8e2b-1d0b980ed41f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0c7f8e84-5831-41ae-95d0-4240feb746b7.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/ff8bc57b-f75a-4ed4-8a8a-08a2c8a1caf3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/63884ea3-e9c3-4974-b5f2-e140337aeb99.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3d0c01bc-5ef4-401d-bd4b-feea7a27baa0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/055f25cc-a2cd-48dd-9900-958f5d794e0b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/aa1329aa-9baa-429b-88b1-9ec721531363.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/102dfa01-a4ba-4d1f-8eef-f9a0ccd42a31.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0225440c-73b0-4c5e-b4b4-5bfe306834c9.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/8bf88dd3-09cb-47a0-882d-5b81f4f399d0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7cb52f26-e296-4473-aa01-955298489dcc.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/8a16e3b1-fecf-4085-9161-8d30b7540724.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5a110dd6-bd98-4b87-871e-94ba5bc03347.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/66588365-0f83-46f4-8783-a72175bed624.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/23cf7f22-5556-4d8c-b8aa-713e4ed1910f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/87bb8d8e-c1e2-424f-93ce-9c0c860849c0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/aaa4f515-d928-4373-8a85-385565880e9b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/6c856230-974b-442e-ad32-5ddcc50a1495.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5c218256-fbd3-4cc8-b350-d734f242b1f6.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/55e57694-2223-4222-879b-9be05e2c5f09.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f3c5701c-9732-4a71-8202-48de9d2cad9a.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/78b00631-a161-4789-af08-e007a371158e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b1795770-c60a-4c50-bfe1-06d8a1979a71.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/747efbcc-b991-4216-9300-57aa7a5483d4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1b1d312e-8e5f-4260-8852-0a20307d865f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/19af3533-615c-4238-a93d-085ef86aa6bc.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/c48e6117-9c73-4117-8444-2631a7378b0f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/9e575c2f-2709-443a-8fdc-485a8d89b909.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/176bb849-bc68-4029-afe7-ceef8f06954f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/233fcb70-f2b9-43c9-92d1-a5fa8534cf1e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/126f4d6b-a6b0-43f6-b46b-c717d5557407.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/9be756c9-f7ae-424e-8b83-5a8769950527.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0a4c2cc2-a86f-4cac-84ca-942b17a6e6db.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/fdc8db72-03d5-4c3a-b1d9-68e2384658b4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/cc1a8884-5c3c-46dd-b6fa-905bee24ba40.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5c13d6d9-2fd8-4e16-9ccc-3ddbfb296cfa.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4c3972bf-c367-4ede-8fc0-8cc02875481d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/283270aa-11cb-46a9-bbad-9dbe4654035f.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/45346ff5-45f6-431c-9251-d95348e07cbb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a48e0ec9-53ee-4f3f-a11b-9f75dfd90e7b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b6078d75-a01e-43d9-94ca-a2a10de41c06.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3c6817ce-86ac-4f2a-97da-3b247a8c8072.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/749e93cb-76cc-4c4d-98d4-c7e30695598e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/32018b1d-c3fe-4f75-a5b8-c075d5f7934d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/bf86fe65-38ba-45dc-b590-6919f1662757.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/81c1b642-09e9-461f-b9b7-506e3d2aab23.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4a809a09-2bc1-48ba-aea8-8fbad3a811fe.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/fa307f11-98e6-4508-b3d4-07ff3fb3ada3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/068f7144-850a-4ad4-8623-2ab40e16b7c0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4a585268-a9f6-4761-91e9-ecb98b13ee05.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/dcd7809f-93a9-478c-a687-7b51c4a9580e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5da16c2e-1ef6-41d2-8ebe-d76676427bf3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/338c903d-398d-4e83-957b-711adebab349.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/da70491c-cdaf-45bc-a73e-f7ae7cfdc670.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/500b281b-799a-48de-ab2e-7d1c6fe931a2.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/40e7a8a2-8957-48fd-856b-85c50b86fab4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a1dd8796-ce59-45a0-9551-267dcb911f66.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f9f8a85b-e3a7-400f-9a30-f2917e1353eb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7c213e36-0e7f-45fe-b177-17de2e4d5955.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4cc956be-0efc-4c8b-a8a8-5c4e3ff35fb0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/aecd8059-0145-4487-9295-f47fbaf018dd.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/02952c26-912d-447b-a6df-6dd0b15d2261.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/184a289a-0314-4d26-b7e1-8b340d92bbca.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5e619081-f8ba-427a-8f4f-8721a8c7fb21.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a4348463-b8e3-4b82-84e7-320b2902d506.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/72f8ee6e-399b-4a47-a054-023e8579a594.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/2ac3d191-bd1c-431e-907e-a4a780cd2099.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5acbc959-883f-4628-9572-ae5ab6ee7e0b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0f002100-95d7-4c31-9a9e-532898053829.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d342bafb-741b-49d3-9fa9-bcd0460ebe53.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/48fc9085-4329-4576-9c85-4099d4b42e5d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/e77fc0b3-cf2a-4d6c-a4a2-f4574e68509e.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a0918a1c-83a9-49be-9fa1-cb50aa8b9dd4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f5a1b66f-d82f-4b1b-a9fe-ae57fe10e076.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/6170b06e-e300-4440-b6de-aab48f816aed.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/54587a49-76f4-4c22-997d-16d7194685a6.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5e9ef830-baec-4d95-bfde-00fb794fc2a8.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3a960d16-8ca1-4adc-a5e1-1ae464ca226d.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/2371cecc-6592-417f-bc4e-c098b7de6587.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/2bce0f9c-b3d5-4f84-a0c2-586c290ab8e9.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1ce3f686-ec79-41a0-8179-a6dff614c205.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/32da92dd-73c9-4995-b16b-2728fcd8902a.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/63720870-dfc9-4a36-bd04-94259d2c3324.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/6e73aa2f-87b0-4553-b2a1-db66c1322991.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3533a023-3948-4f5b-ae6c-101674195332.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/019975d6-14e2-4a71-9e35-934f2280fab6.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/22f9003b-7e19-4b84-bfc4-827b34843d71.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/5906e434-23aa-49f9-a205-c67f11adfaec.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/512bd7ad-482c-40df-ac24-981e28ae54bb.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/90657c7f-3387-4809-bc24-5741e9b254c1.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/fe78759e-0a38-4f39-bf5f-65fbfb8902c7.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/8feb320e-01e8-4732-bd96-72ceae5b33ab.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d184a504-dd8c-47df-9d0f-929c9c9ee223.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7ab6e29b-b761-4bce-b8be-2ff1c22e40db.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/cd834905-e721-4869-a94b-7a52baa68ae3.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/c336bc8d-1d99-41be-8e9f-b86d87183a1c.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/bc9a76cf-5cc2-4f9d-a120-126f093397f4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/89ff889e-d609-4c20-bd6c-f0e4c71c1600.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/745926cf-5859-4a4a-b8bf-49445e7729fc.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f722780a-e1e9-4bfb-949c-dfd5792dae80.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/2add42fa-e53b-4971-b4e7-1f06e6d7142b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b2a91bcc-85ba-4a75-b999-094f492fe867.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/c7c82d76-1907-4f46-ab42-78e18f529639.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7775a09e-f287-4f06-85ba-bd9f3cc161b4.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/66c4972c-03b1-40fb-8b85-6241a5884ec0.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/9212b95e-0bfc-45cb-80fe-d393cc88c78b.jpg,0
labeled-images/lower-gi-tract/anatomical-landmarks/cecum/85d67d21-0b81-401d-9550-8fb9126abfb2.jpg,0
