image,label,split
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.64f237491806a842d0ebbe86ffedb507.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.83fa46b93854548da5075ba88bd8e0d5.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.b2f2d0bda362ef2a2638deb53e566868.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.0c20339ea5e37c2a34d6635fb7465544.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.27ecfd49eac1378b22ea8d6b12b17728.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.8dc6dd45b3c84afe2c4f3af14c85edce.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.8ba9300877e1784e2a3571659bafe133.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.b683857fd2f4957223a89992ef8670b7.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.bf41e1f0d6743b1af2a2360812cc8bd8.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.66049a85053fb2a45d401a342ff99c77.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.cd1b9f38eb673fc5031ab4c7c9fda753.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.e69bffe0a7bc7ed69d2cf5edbb2dcf26.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.7b10565b51ee6cb2cfdce7c62db3d4eb.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.97520614583286868b8981fa99ed1d3e.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.b8e369c2bea5f9bc3a46a5bf2611795c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.6f6c4ca5497d9cfae7b6ea37745f5664.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.ac7e0f8660912b0ad7d1e99ee16451f4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.bbb74e2dba347f667f673827ac9211a9.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.31722a3ca621f4b11d3b12029123078e.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.4a9c7c9d3429f48cada88f437478cf74.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.758203c6d78860b6f9894aed577735b4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.065a88659d49bfd645a7cc8eeaa30ef6.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.27d29550d4afa598085df6e3a222f226.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.f6e3ef0d310e1ee2779fce1ccf4b6d5a.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.06bfce8ca0898c23caab05af6cdd9cd3.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.7f8e0f761ee322511de2644700a4d4c2.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.bad039f0ed6aa1042cf3cf18808fa1b4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.7125cdf8190cb6d2aeed32058d287d14.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.745be1fedb2848b3b90a60800f8ae414.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.788e6ef1c40c0fba79afad5dc88dd75a.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1b4430908da79116b428fc5c1a39167b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1ecd05368cd1aa37f01ee266daa2fbc3.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.a069e1c0a19813739f76f8d94ca3ad01.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.412266322b338237d67603e98ec45d1d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.a8b131cc08e9dc4f2b718215c8bb7314.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.c22ee1a1778d59cc236ddfa0e68d2e89.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-55-PM_png.rf.8ae18bd5d3c105c8ffbf750cfdb76502.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-55-PM_png.rf.ade918f28d20e9e407278ebfc3eb1892.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-05-55-PM_png.rf.bc64587d6f7d9508de823c52d4112520.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-38-PM_png.rf.60d15a89446814f59f75bb74ba74599b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-38-PM_png.rf.945bf6999de3cdfcee479e0e0f2ae6cd.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-38-PM_png.rf.d47613e2a3d0ee72ab34516f532e935c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-53-PM_png.rf.0c6e5c12cef5b8ee058a679b30a9f423.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-53-PM_png.rf.301e227b232bf6691817ffc2ece5217f.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-06-53-PM_png.rf.e4801b5809a6b157de640dab1a344608.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-21-PM_png.rf.0220b7453113f3f446dd7fa5919ba07f.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-21-PM_png.rf.08583b1593a7879784d6c63a6663218f.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-21-PM_png.rf.350f77c6b4430c9ecf9fd7cc98d56672.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-35-PM_png.rf.2dfba60e99ee0db481a6003540c33c7f.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-35-PM_png.rf.50e1cab9355055ca8d0564ff42f9d7fd.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-35-PM_png.rf.8a6a136f50fecbafe7b9573a28da20e4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-46-PM_png.rf.229f8f3912643ac3f8d34ddf9bdc3d24.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-46-PM_png.rf.a48a686aef013dd63447d4d69a29081d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-46-PM_png.rf.ec54e68f32ccb695fca57be01e7a7c62.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-58-PM_png.rf.3709c21322417722890579eef8538ea8.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-58-PM_png.rf.8520c2ccb79299311e08229e9d543de1.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-07-58-PM_png.rf.91610abb952301d9af64a4afd416073d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-26-PM_png.rf.5f82c4749b34db20407b5665a56aec2c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-26-PM_png.rf.c7f101046f4b394fe75004bebf1b6867.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-26-PM_png.rf.ffa552ff4d6a7c277e37e5d2928f8dab.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-45-PM_png.rf.2a5d5d4d49cfddefe728790eb13ae1fe.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-45-PM_png.rf.ce14d12e31a21c34e1f31e765e149538.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-08-45-PM_png.rf.fec1c5267bd7ae7e66c472b18c53ec7c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-10-55-PM_png.rf.0cca29b2e977cc1c016f633825b3bec5.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-10-55-PM_png.rf.98b46b85ecb9ecc122c1d6e0823ec4fd.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-10-55-PM_png.rf.bd41165e66b67222ae25901980013c89.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-18-PM_png.rf.0d1f0a1b72f3d95367c2926dea30a90c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-18-PM_png.rf.5cbb9a433660de33778404739b5ef124.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-18-PM_png.rf.70f45d1082d2f646186d2e2d62720656.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-28-PM_png.rf.21d3812d9b43022abde0e5e8ab6910d8.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-28-PM_png.rf.259aee05097adbda02130a8a87e0f485.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-11-28-PM_png.rf.81813daec3ba8af023d137808242ff72.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-02-PM_png.rf.214c0d5fcc18df4414a537c0df80e818.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-02-PM_png.rf.5c1bcfd62903be4997b2b56fa75edcb3.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-02-PM_png.rf.5fffb2a748cc4056e6c5e9e58acfe2d8.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-11-PM_png.rf.35bd81c211094dbe7b79cfa959c66901.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-11-PM_png.rf.5330f34e73a289d0f6050f8c6fa429d7.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-11-PM_png.rf.e999b13f1c2489a0ba93ccffdffeae24.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-20-PM_png.rf.3908abbbd4e1077dea3e8ef2bcae582d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-20-PM_png.rf.9da69a62e6ab08cad168f29843a2e988.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-12-20-PM_png.rf.a1e34811f9245102102eae95c74eb0b4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-08-PM_png.rf.1fa1159c398707fe7834880ce37d65f6.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-08-PM_png.rf.56c6f99b152c5eba4d9579ebc22c8e99.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-08-PM_png.rf.8a1c3082d41ac5828c6037ad570044ff.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-16-PM_png.rf.496d05d7a69e1819083fdfaf5fa1b93c.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-16-PM_png.rf.b38e7a174651c4f97316e5a93644e9e4.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-16-PM_png.rf.e87e6b3b42c2bb13d3a83d4d400a5889.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-26-PM_png.rf.34ca5120f90095fdcb2a3434e847324d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-26-PM_png.rf.b87c54c871899bb92e2c212d2645179d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-26-PM_png.rf.d3f4be296fa586be43f0036cfe51677e.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-54-PM_png.rf.45989c6f9448c034faaab9094b18ef39.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-54-PM_png.rf.604404857e62dbf438faef8b04fc2b8e.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-13-54-PM_png.rf.d1cc1f97a72e2f85aad000ea1125818a.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-06-PM_png.rf.2aecae26b41c6607aa3e8fb82380ee8b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-06-PM_png.rf.71506cba626290c8517383e9bebef152.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-06-PM_png.rf.d510d4c93a08ad1ea8ff2879954bbc54.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-19-PM_png.rf.480dc024039f5b0d5920f638b6260513.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-19-PM_png.rf.8d5bfda9cf22f331e0e38f29d81ef806.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-19-PM_png.rf.b708150bce14b78522e00a91b26ebad0.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-31-PM_png.rf.30bf52933f7706012cb7a854d05ee107.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-31-PM_png.rf.e9c7680a19d75a58b2e4d91320006a13.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-31-PM_png.rf.ee98af0f5dd65c175a60174f820b42b1.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-39-PM_png.rf.4fb61121fbf5c300f085ecd8a08e2ea1.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-39-PM_png.rf.6a30261b770aecb8c632fc2054145411.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-14-39-PM_png.rf.7ffbb2f19dc7d79e9868393f7baa6b6d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-15-08-PM_png.rf.01b22816fb4f7dd6beabdd509ffdfacf.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-15-08-PM_png.rf.0b405de7405f0e6ee0bb9f4440332e1b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-15-08-PM_png.rf.4e05312d87e8a037ab9717b4da833571.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-03-PM_png.rf.3b8204284960148f64ed65456ce73742.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-03-PM_png.rf.67e0a5ea8b0d6332e69d5129d3c5cba9.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-03-PM_png.rf.d14dc928d49af155e84e534cdffaa9e6.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-43-PM_png.rf.7e13e8110130f7cba18e1cc3d749e32d.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-43-PM_png.rf.8f156a1c22f337fff0147c8e87829c67.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-16-43-PM_png.rf.bdbcad9c3cf08226667dba8099ad7362.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-15-PM_png.rf.093b2d3e9732d94a518ced58b1a6fe85.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-15-PM_png.rf.7e00057af1076afc4748f800520dfbd9.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-15-PM_png.rf.f7fffa742ee65ff361f171c45241e29b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.4e961ed41504e15b9379f69e0142e801.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.cfc11a7bda850be0b92d371c2898d3ad.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.e071c80477762bd3c1f24c54996f6b9b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.08ee0d1d0382f4a438110d36516edb0a.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.37362a12715b3225ae3f2bbc59562233.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.a2258dc96f532e444028a5e4a4ffbc08.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-22-03-AM_png.rf.3d4b8b698e5c20c08cae68a3a5b5a212.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-22-03-AM_png.rf.9fbe5eb225e298661096510dca547072.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-22-03-AM_png.rf.bab51c3618004aa18658c7314051f32b.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-23-01-AM_png.rf.0cdd10023b2015ee189eeb05ef471b06.jpg,0,train
data/train/Acral_Lentiginous_Melanoma/Screen-Shot-2021-11-19-at-1-23-01-AM_png.rf.314f15112c3230ce7391a69321568d85.jpg,0,train
