filename,true_label,class_name,influence_bacc,loo_bacc,influence_CaS,influence_CoS,influence_Gum,influence_MC,influence_OC,influence_OLP,influence_OT
Training/MC/_433.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_400.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_410.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_450.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_416.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_412.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_402.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_417.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_444.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_413.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_411.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_419.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_414.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_445.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_453.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_421.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_429.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_470.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_411.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_444.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_405.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_466.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_438.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_430.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_408.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_455.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_429.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_458.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_426.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_421.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_403.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_415.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_437.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_402.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_400.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_418.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_447.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_420.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_405.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_450.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_406.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_454.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_406.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_436.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_433.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_423.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_412.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_443.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_445.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_444.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_432.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_426.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_432.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_413.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_402.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_449.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_455.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_426.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_409.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_462.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_415.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_433.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_432.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_402.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_415.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_410.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_425.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_451.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_440.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_465.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_429.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_444.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_408.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_419.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_420.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_449.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_459.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_445.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_447.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_425.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_414.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_412.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_446.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_443.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_438.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_467.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_468.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_438.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_447.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_416.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_440.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_400.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_414.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_417.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_401.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_408.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_406.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_441.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_462.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_416.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_469.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_440.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_405.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_434.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_423.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_462.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_452.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_456.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_429.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_422.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_434.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_436.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_417.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_449.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_401.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_410.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_443.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_418.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_426.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_421.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_448.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_443.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_439.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_432.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_428.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_420.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_437.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_440.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_453.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_418.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_403.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_448.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_400.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_419.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_458.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_422.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_428.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_445.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_405.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_418.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_445.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_416.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_443.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_456.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_436.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_431.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_442.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_446.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_423.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_452.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_431.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
