image,binary_label,split
normal/photo_2025-01-26_17-19-28.jpg,0,train
normal/photo_2025-01-26_17-19-33.jpg,0,train
normal/photo_2025-01-26_17-19-37.jpg,0,train
normal/photo_2025-01-26_17-19-41.jpg,0,train
normal/photo_2025-01-26_17-19-45.jpg,0,train
normal/photo_2025-01-26_17-20-02.jpg,0,train
normal/photo_2025-01-26_17-20-06.jpg,0,train
normal/photo_2025-01-26_17-20-10.jpg,0,train
normal/photo_2025-01-26_17-20-19.jpg,0,train
normal/photo_2025-01-26_17-20-24.jpg,0,train
normal/photo_2025-01-26_17-20-28.jpg,0,train
normal/photo_2025-01-26_17-20-35.jpg,0,train
normal/photo_2025-01-26_17-20-46.jpg,0,train
normal/photo_2025-01-26_17-20-51.jpg,0,train
normal/photo_2025-01-26_17-20-55.jpg,0,train
normal/photo_2025-01-26_17-21-18.jpg,0,train
normal/photo_2025-01-26_17-21-23.jpg,0,train
normal/photo_2025-01-26_17-21-27.jpg,0,train
normal/photo_2025-01-26_17-21-32.jpg,0,train
normal/photo_2025-01-26_17-21-36.jpg,0,train
normal/photo_2025-01-26_17-21-39.jpg,0,train
normal/photo_2025-01-26_17-21-44.jpg,0,train
normal/photo_2025-01-26_17-21-49.jpg,0,train
normal/photo_2025-01-26_17-21-57.jpg,0,train
normal/photo_2025-01-26_17-22-02.jpg,0,train
normal/photo_2025-01-26_17-22-11.jpg,0,train
normal/photo_2025-01-26_17-22-24.jpg,0,train
normal/photo_2025-01-26_17-22-28.jpg,0,train
normal/photo_2025-01-26_17-22-41.jpg,0,train
normal/photo_2025-01-26_17-22-44.jpg,0,train
normal/R.jpg,0,train
normal/Rasd.jpg,0,train
normal/S BORMAL 3.png,0,train
normal/S NORMAL 2.jpg,0,train
normal/S NORMAL 4.jfif,0,train
normal/Screenshot 2020-03-15 at 9.58.58 PM.png,0,train
normal/tongue-1.jpg,0,train
normal/tongue-tingling-in-person-with-their-tongue-sticking-out.jpg,0,train
normal/tongue.jpg,0,train
normal/WP_20141029_18_42_38_Pro2.jpg,0,train
normal/WP_20141221_0012.jpg,0,train
Oral Cancer photos/001.jpeg,1,train
Oral Cancer photos/002.jpeg,1,train
Oral Cancer photos/004.jpeg,1,train
Oral Cancer photos/005.jpeg,1,train
Oral Cancer photos/008.jpeg,1,train
Oral Cancer photos/009.jpeg,1,train
Oral Cancer photos/010.jpeg,1,train
Oral Cancer photos/011.jpeg,1,train
Oral Cancer photos/012.jpeg,1,train
Oral Cancer photos/013.jpeg,1,train
Oral Cancer photos/014.jpeg,1,train
Oral Cancer photos/015.jpeg,1,train
Oral Cancer photos/017.jpeg,1,train
Oral Cancer photos/019.jpeg,1,train
Oral Cancer photos/020.jpeg,1,train
Oral Cancer photos/021.jpeg,1,train
Oral Cancer photos/022.jpeg,1,train
Oral Cancer photos/023.jpeg,1,train
Oral Cancer photos/025.jpeg,1,train
Oral Cancer photos/026.jpeg,1,train
Oral Cancer photos/028.jpeg,1,train
Oral Cancer photos/029.jpeg,1,train
Oral Cancer photos/030.jpeg,1,train
Oral Cancer photos/031.jpeg,1,train
Oral Cancer photos/032.jpeg,1,train
Oral Cancer photos/033.jpeg,1,train
Oral Cancer photos/035.jpeg,1,train
Oral Cancer photos/036.jpeg,1,train
Oral Cancer photos/040.jpeg,1,train
Oral Cancer photos/041.jpeg,1,train
Oral Cancer photos/043.jpeg,1,train
Oral Cancer photos/045.jpeg,1,train
Oral Cancer photos/046.jpeg,1,train
Oral Cancer photos/047.jpeg,1,train
Oral Cancer photos/048.jpeg,1,train
Oral Cancer photos/049.jpeg,1,train
Oral Cancer photos/054.jpeg,1,train
Oral Cancer photos/055.jpeg,1,train
Oral Cancer photos/056.jpeg,1,train
Oral Cancer photos/057.jpeg,1,train
Oral Cancer photos/058.jpeg,1,train
Oral Cancer photos/060.jpeg,1,train
Oral Cancer photos/061.jpeg,1,train
Oral Cancer photos/063.jpeg,1,train
Oral Cancer photos/064.jpeg,1,train
Oral Cancer photos/066.jpeg,1,train
Oral Cancer photos/067.jpeg,1,train
Oral Cancer photos/068.jpeg,1,train
Oral Cancer photos/069.jpeg,1,train
Oral Cancer photos/070.jpeg,1,train
Oral Cancer photos/071.jpeg,1,train
Oral Cancer photos/073.jpeg,1,train
Oral Cancer photos/074.jpeg,1,train
Oral Cancer photos/075.jpeg,1,train
Oral Cancer photos/077.jpeg,1,train
Oral Cancer photos/079.jpeg,1,train
Oral Cancer photos/080.jpeg,1,train
Oral Cancer photos/081.jpeg,1,train
Oral Cancer photos/083.jpeg,1,train
Oral Cancer photos/084.jpeg,1,train
Oral Cancer photos/086.jpeg,1,train
Oral Cancer photos/087.jpeg,1,train
Oral Cancer photos/090.jpeg,1,train
Oral Cancer photos/091.jpeg,1,train
Oral Cancer photos/093.jpeg,1,train
Oral Cancer photos/094.jpeg,1,train
Oral Cancer photos/097.jpeg,1,train
Oral Cancer photos/099.jpeg,1,train
Oral Cancer photos/100.jpeg,1,train
Oral Cancer photos/102.jpeg,1,train
Oral Cancer photos/103.jpeg,1,train
Oral Cancer photos/104.jpeg,1,train
Oral Cancer photos/105.jpeg,1,train
Oral Cancer photos/108.jpeg,1,train
Oral Cancer photos/111.jpeg,1,train
Oral Cancer photos/113.jpeg,1,train
Oral Cancer photos/114.jpeg,1,train
Oral Cancer photos/116.jpeg,1,train
Oral Cancer photos/118.jpeg,1,train
Oral Cancer photos/119.jpeg,1,train
Oral Cancer photos/121.jpeg,1,train
Oral Cancer photos/123.jpeg,1,train
Oral Cancer photos/124.jpeg,1,train
Oral Cancer photos/125.jpeg,1,train
Oral Cancer photos/126.jpeg,1,train
Oral Cancer photos/127.jpeg,1,train
Oral Cancer photos/129.jpeg,1,train
Oral Cancer photos/133.jpeg,1,train
Oral Cancer photos/135.jpeg,1,train
Oral Cancer photos/136.jpeg,1,train
Oral Cancer photos/137.jpeg,1,train
Oral Cancer photos/139.jpeg,1,train
Oral Cancer photos/141.jpeg,1,train
Oral Cancer photos/142.jpeg,1,train
Oral Cancer photos/143.jpeg,1,train
Oral Cancer photos/144.jpeg,1,train
Oral Cancer photos/145.jpeg,1,train
Oral Cancer photos/146.jpeg,1,train
Oral Cancer photos/149.jpeg,1,train
Oral Cancer photos/150.jpeg,1,train
Oral Cancer photos/152.jpeg,1,train
Oral Cancer photos/153.jpeg,1,train
Oral Cancer photos/155.jpeg,1,train
Oral Cancer photos/157.jpeg,1,train
Oral Cancer photos/160.jpeg,1,train
Oral Cancer photos/161.jpeg,1,train
Oral Cancer photos/162.jpeg,1,train
Oral Cancer photos/163.jpeg,1,train
Oral Cancer photos/166.jpeg,1,train
Oral Cancer photos/167.jpeg,1,train
Oral Cancer photos/168.jpeg,1,train
Oral Cancer photos/169.jpeg,1,train
Oral Cancer photos/172.jpeg,1,train
Oral Cancer photos/173.jpeg,1,train
Oral Cancer photos/175.jpeg,1,train
Oral Cancer photos/176.jpeg,1,train
Oral Cancer photos/177.jpeg,1,train
Oral Cancer photos/178.jpeg,1,train
Oral Cancer photos/179.jpeg,1,train
Oral Cancer photos/180.jpeg,1,train
Oral Cancer photos/182.jpeg,1,train
Oral Cancer photos/184.jpeg,1,train
Oral Cancer photos/185.jpeg,1,train
Oral Cancer photos/186.jpeg,1,train
Oral Cancer photos/188.jpeg,1,train
Oral Cancer photos/189.jpeg,1,train
Oral Cancer photos/18b79305-949e-4ed8-849c-ec5d5a794752.jpg,1,train
Oral Cancer photos/193.jpeg,1,train
Oral Cancer photos/194.jpeg,1,train
Oral Cancer photos/195.jpeg,1,train
Oral Cancer photos/196.jpeg,1,train
Oral Cancer photos/197.jpeg,1,train
Oral Cancer photos/199.jpeg,1,train
Oral Cancer photos/201.jpeg,1,train
Oral Cancer photos/202.jpeg,1,train
Oral Cancer photos/203.jpeg,1,train
Oral Cancer photos/204.jpeg,1,train
Oral Cancer photos/207.jpeg,1,train
Oral Cancer photos/208.jpeg,1,train
Oral Cancer photos/209.jpeg,1,train
Oral Cancer photos/210.jpeg,1,train
Oral Cancer photos/211.jpeg,1,train
Oral Cancer photos/213.jpeg,1,train
Oral Cancer photos/214.jpeg,1,train
Oral Cancer photos/215.jpeg,1,train
Oral Cancer photos/216.jpeg,1,train
Oral Cancer photos/217.jpeg,1,train
Oral Cancer photos/218.jpeg,1,train
Oral Cancer photos/219.jpeg,1,train
Oral Cancer photos/220.jpeg,1,train
Oral Cancer photos/221.jpeg,1,train
Oral Cancer photos/223.jpeg,1,train
Oral Cancer photos/224.jpeg,1,train
Oral Cancer photos/226.jpeg,1,train
Oral Cancer photos/227.jpeg,1,train
Oral Cancer photos/229.jpeg,1,train
Oral Cancer photos/230.jpeg,1,train
Oral Cancer photos/232.jpeg,1,train
Oral Cancer photos/233.jpeg,1,train
Oral Cancer photos/234.jpeg,1,train
Oral Cancer photos/235.jpeg,1,train
Oral Cancer photos/236.jpeg,1,train
Oral Cancer photos/237.jpeg,1,train
Oral Cancer photos/238.jpeg,1,train
Oral Cancer photos/239.jpeg,1,train
Oral Cancer photos/241.jpeg,1,train
Oral Cancer photos/242.jpeg,1,train
Oral Cancer photos/245.jpeg,1,train
Oral Cancer photos/246.jpeg,1,train
Oral Cancer photos/248.jpeg,1,train
Oral Cancer photos/250.jpeg,1,train
Oral Cancer photos/251.jpeg,1,train
Oral Cancer photos/252.jpeg,1,train
Oral Cancer photos/253.jpeg,1,train
Oral Cancer photos/254.jpeg,1,train
Oral Cancer photos/255.jpeg,1,train
Oral Cancer photos/257.jpeg,1,train
Oral Cancer photos/258.jpeg,1,train
Oral Cancer photos/259.jpeg,1,train
Oral Cancer photos/260.jpeg,1,train
Oral Cancer photos/261.jpeg,1,train
Oral Cancer photos/262.jpeg,1,train
Oral Cancer photos/263.jpeg,1,train
Oral Cancer photos/264.jpeg,1,train
Oral Cancer photos/265.jpeg,1,train
Oral Cancer photos/269.jpeg,1,train
Oral Cancer photos/271.jpeg,1,train
Oral Cancer photos/272.jpeg,1,train
Oral Cancer photos/274.jpeg,1,train
Oral Cancer photos/275.jpeg,1,train
Oral Cancer photos/277.jpeg,1,train
Oral Cancer photos/278.jpeg,1,train
Oral Cancer photos/279.jpeg,1,train
Oral Cancer photos/281.jpeg,1,train
Oral Cancer photos/284.jpeg,1,train
Oral Cancer photos/285.jpeg,1,train
Oral Cancer photos/286.jpeg,1,train
Oral Cancer photos/287.jpeg,1,train
Oral Cancer photos/288.jpeg,1,train
Oral Cancer photos/289.jpeg,1,train
Oral Cancer photos/290.jpeg,1,train
Oral Cancer photos/291.jpeg,1,train
Oral Cancer photos/292.jpeg,1,train
Oral Cancer photos/295.jpeg,1,train
Oral Cancer photos/296.jpeg,1,train
Oral Cancer photos/297.jpeg,1,train
Oral Cancer photos/298.jpeg,1,train
Oral Cancer photos/299.jpeg,1,train
Oral Cancer photos/3-s2.0-B9780443100734500148-f10-07-9780443100734.jpg,1,train
Oral Cancer photos/300.jpeg,1,train
Oral Cancer photos/301.jpeg,1,train
Oral Cancer photos/302.jpeg,1,train
Oral Cancer photos/303.jpeg,1,train
Oral Cancer photos/306.jpeg,1,train
Oral Cancer photos/307.jpeg,1,train
Oral Cancer photos/309.jpeg,1,train
Oral Cancer photos/310.jpeg,1,train
Oral Cancer photos/311.jpeg,1,train
Oral Cancer photos/312.jpeg,1,train
Oral Cancer photos/313.jpeg,1,train
Oral Cancer photos/314.jpeg,1,train
Oral Cancer photos/316.jpeg,1,train
Oral Cancer photos/318.jpeg,1,train
Oral Cancer photos/319.jpeg,1,train
Oral Cancer photos/320.jpeg,1,train
Oral Cancer photos/321.jpeg,1,train
Oral Cancer photos/323.jpeg,1,train
Oral Cancer photos/324.jpeg,1,train
Oral Cancer photos/324950_1100.jpg,1,train
Oral Cancer photos/325.jpeg,1,train
Oral Cancer photos/326.jpeg,1,train
Oral Cancer photos/327.jpeg,1,train
Oral Cancer photos/330.jpeg,1,train
Oral Cancer photos/331.jpeg,1,train
Oral Cancer photos/332.jpeg,1,train
Oral Cancer photos/334.jpeg,1,train
Oral Cancer photos/335.jpeg,1,train
Oral Cancer photos/336.jpeg,1,train
Oral Cancer photos/339.jpeg,1,train
Oral Cancer photos/342.jpeg,1,train
Oral Cancer photos/343.jpeg,1,train
Oral Cancer photos/345.jpeg,1,train
Oral Cancer photos/346.jpeg,1,train
Oral Cancer photos/348.jpeg,1,train
Oral Cancer photos/349.jpeg,1,train
Oral Cancer photos/351.jpeg,1,train
Oral Cancer photos/352.jpeg,1,train
Oral Cancer photos/353.jpeg,1,train
Oral Cancer photos/354.jpeg,1,train
Oral Cancer photos/356.jpeg,1,train
Oral Cancer photos/358.jpeg,1,train
Oral Cancer photos/359.jpeg,1,train
Oral Cancer photos/361.jpeg,1,train
Oral Cancer photos/363.jpeg,1,train
Oral Cancer photos/364.jpeg,1,train
Oral Cancer photos/365.jpeg,1,train
Oral Cancer photos/366.jpeg,1,train
Oral Cancer photos/367.jpeg,1,train
Oral Cancer photos/369.jpeg,1,train
Oral Cancer photos/370.jpeg,1,train
Oral Cancer photos/371.jpeg,1,train
Oral Cancer photos/373.jpeg,1,train
Oral Cancer photos/374.jpeg,1,train
Oral Cancer photos/376.jpeg,1,train
Oral Cancer photos/377.jpeg,1,train
Oral Cancer photos/379.jpeg,1,train
Oral Cancer photos/381.jpeg,1,train
Oral Cancer photos/382.jpeg,1,train
Oral Cancer photos/385.jpeg,1,train
Oral Cancer photos/388.jpeg,1,train
Oral Cancer photos/389.jpeg,1,train
Oral Cancer photos/390.jpeg,1,train
Oral Cancer photos/391.jpeg,1,train
Oral Cancer photos/392.jpeg,1,train
Oral Cancer photos/393.jpeg,1,train
Oral Cancer photos/395.jpeg,1,train
Oral Cancer photos/397.jpeg,1,train
Oral Cancer photos/399.jpeg,1,train
Oral Cancer photos/401.jpeg,1,train
Oral Cancer photos/403.jpeg,1,train
Oral Cancer photos/404.jpeg,1,train
Oral Cancer photos/406.jpeg,1,train
Oral Cancer photos/408.jpeg,1,train
Oral Cancer photos/411.jpeg,1,train
Oral Cancer photos/412.jpeg,1,train
Oral Cancer photos/413.jpeg,1,train
Oral Cancer photos/414.jpeg,1,train
Oral Cancer photos/41415_2000_Article_BF4800481_Fig1_HTML.jpg,1,train
Oral Cancer photos/416.jpeg,1,train
Oral Cancer photos/417.jpeg,1,train
Oral Cancer photos/418.jpeg,1,train
Oral Cancer photos/420.jpeg,1,train
Oral Cancer photos/421.jpeg,1,train
Oral Cancer photos/422.jpeg,1,train
Oral Cancer photos/423.jpeg,1,train
Oral Cancer photos/424.jpeg,1,train
Oral Cancer photos/427.jpeg,1,train
Oral Cancer photos/428.jpeg,1,train
Oral Cancer photos/430.jpeg,1,train
Oral Cancer photos/431.jpeg,1,train
Oral Cancer photos/432.jpeg,1,train
Oral Cancer photos/433.jpeg,1,train
Oral Cancer photos/434.jpeg,1,train
Oral Cancer photos/437.jpeg,1,train
Oral Cancer photos/438.jpeg,1,train
Oral Cancer photos/439.jpeg,1,train
Oral Cancer photos/440.jpeg,1,train
Oral Cancer photos/441.jpeg,1,train
Oral Cancer photos/442.jpeg,1,train
Oral Cancer photos/444.jpeg,1,train
Oral Cancer photos/446.jpeg,1,train
Oral Cancer photos/447.jpeg,1,train
Oral Cancer photos/448.jpeg,1,train
Oral Cancer photos/449.jpeg,1,train
Oral Cancer photos/452.jpeg,1,train
Oral Cancer photos/453.jpeg,1,train
Oral Cancer photos/454.jpeg,1,train
Oral Cancer photos/457.jpeg,1,train
Oral Cancer photos/458.jpeg,1,train
Oral Cancer photos/459.jpeg,1,train
Oral Cancer photos/460.jpeg,1,train
Oral Cancer photos/461.jpeg,1,train
Oral Cancer photos/463.jpeg,1,train
Oral Cancer photos/464.jpeg,1,train
Oral Cancer photos/465.jpeg,1,train
Oral Cancer photos/466.jpeg,1,train
Oral Cancer photos/468.jpeg,1,train
Oral Cancer photos/469.jpeg,1,train
Oral Cancer photos/472.jpeg,1,train
Oral Cancer photos/473.jpeg,1,train
Oral Cancer photos/474.jpeg,1,train
Oral Cancer photos/476.jpeg,1,train
Oral Cancer photos/477.jpeg,1,train
Oral Cancer photos/478.jpeg,1,train
Oral Cancer photos/479.jpeg,1,train
Oral Cancer photos/480.jpeg,1,train
Oral Cancer photos/483.jpeg,1,train
Oral Cancer photos/484.jpeg,1,train
Oral Cancer photos/486.jpeg,1,train
Oral Cancer photos/487.jpeg,1,train
Oral Cancer photos/489.jpeg,1,train
Oral Cancer photos/490.jpeg,1,train
Oral Cancer photos/491.jpeg,1,train
Oral Cancer photos/493.jpeg,1,train
Oral Cancer photos/495.jpeg,1,train
Oral Cancer photos/496.jpeg,1,train
Oral Cancer photos/497.jpeg,1,train
Oral Cancer photos/498.jpeg,1,train
Oral Cancer photos/499.jpeg,1,train
Oral Cancer photos/500.jpeg,1,train
Oral Cancer photos/949b9f09-aa54-454e-b631-b6d98e079f45.jpg,1,train
Oral Cancer photos/a-Frontal-view-of-patient-with-lower-lip-squamous-cell-carcinoma-b-Postoperative.png,1,train
Oral Cancer photos/a342a6a0-d3f6-4459-b99a-6a4d4313aa9f.jpg,1,train
Oral Cancer photos/b2585c8d-65a0-4476-a4e6-a9f2d424cd60.jpg,1,train
Oral Cancer photos/base-of-tongue-cancer-symptoms.jpg,1,train
Oral Cancer photos/C0235749-Mouth_cancer-SPL-20170511085515620.jpg,1,train
Oral Cancer photos/Carcinomaoftherighttongue_OCT-20161108085557163.jpg,1,train
